weather_time,temp_c,precip_mm,wind_mps,gust_mps,pressure_hpa,rel_humidity_pct,weather_code
2025-05-11 22:00:00-07:00,20.1,0.0,6.1,,1011.7,61.0,1.0
2025-05-11 23:00:00-07:00,19.3,0.0,7.2,,1012.1,66.0,1.0
2025-05-12 00:00:00-07:00,18.2,0.0,8.6,,1012.2,72.0,1.0
2025-05-12 01:00:00-07:00,17.0,0.0,8.6,,1012.3,79.0,1.0
2025-05-12 02:00:00-07:00,16.4,0.0,8.3,,1012.2,83.0,1.0
2025-05-12 03:00:00-07:00,16.1,0.0,9.0,,1012.3,88.0,1.0
2025-05-12 04:00:00-07:00,15.8,0.0,8.3,,1012.6,90.0,3.0
2025-05-12 05:00:00-07:00,15.6,0.0,8.6,,1012.6,90.0,3.0
2025-05-12 06:00:00-07:00,15.4,0.0,6.8,,1012.5,91.0,3.0
2025-05-12 07:00:00-07:00,15.9,0.0,6.1,,1013.0,87.0,3.0
2025-05-12 08:00:00-07:00,17.1,0.0,6.5,15.0,1013.0,78.0,3.0
2025-05-12 09:00:00-07:00,19.1,0.0,7.9,14.0,1013.4,66.0,3.0
2025-05-12 10:00:00-07:00,21.1,0.0,9.7,15.0,1013.4,56.0,3.0
2025-05-12 11:00:00-07:00,22.5,0.0,11.2,16.0,1013.4,50.0,3.0
2025-05-12 12:00:00-07:00,22.9,0.0,14.0,17.0,1013.3,48.0,3.0
2025-05-12 13:00:00-07:00,22.6,0.0,15.8,17.0,1013.3,51.0,3.0
2025-05-12 14:00:00-07:00,22.6,0.0,14.4,16.0,1012.7,47.0,3.0
2025-05-12 15:00:00-07:00,21.3,0.0,17.3,17.0,1012.2,46.0,3.0
2025-05-12 16:00:00-07:00,20.1,0.0,21.6,16.0,1011.9,52.0,3.0
2025-05-12 17:00:00-07:00,19.9,0.0,24.1,18.0,1011.8,53.0,3.0
2025-05-12 18:00:00-07:00,19.1,0.0,24.1,19.0,1011.7,59.0,3.0
2025-05-12 19:00:00-07:00,18.0,0.0,24.5,21.0,1011.9,66.0,3.0
2025-05-12 20:00:00-07:00,16.8,0.0,23.4,20.0,1012.5,72.0,3.0
2025-05-12 21:00:00-07:00,16.1,0.0,23.4,17.0,1013.4,73.0,3.0
2025-05-12 22:00:00-07:00,15.4,0.0,20.5,17.0,1013.8,75.0,3.0
2025-05-12 23:00:00-07:00,14.7,0.0,20.5,,1014.1,80.0,1.0
2025-05-13 00:00:00-07:00,14.3,0.0,22.7,,1014.7,80.0,2.0
2025-05-13 01:00:00-07:00,14.1,0.0,21.2,17.0,1014.8,77.0,1.0
2025-05-13 02:00:00-07:00,13.9,0.0,20.2,,1015.0,73.0,2.0
2025-05-13 03:00:00-07:00,13.6,0.0,16.2,,1014.8,71.0,3.0
2025-05-13 04:00:00-07:00,13.6,0.0,5.4,,1014.3,71.0,3.0
2025-05-13 05:00:00-07:00,13.2,0.0,9.0,,1014.2,72.0,2.0
2025-05-13 06:00:00-07:00,12.9,0.0,8.6,,1014.2,72.0,2.0
2025-05-13 07:00:00-07:00,13.8,0.0,7.6,,1014.8,67.0,1.0
2025-05-13 08:00:00-07:00,15.4,0.0,8.3,,1015.3,59.0,1.0
2025-05-13 09:00:00-07:00,17.3,0.0,7.6,,1015.4,51.0,1.0
2025-05-13 10:00:00-07:00,19.2,0.0,5.8,,1015.3,43.0,1.0
2025-05-13 11:00:00-07:00,21.5,0.0,10.8,,1015.1,35.0,1.0
2025-05-13 12:00:00-07:00,22.4,0.0,15.1,14.0,1014.7,33.0,2.0
2025-05-13 13:00:00-07:00,22.7,0.0,18.0,18.0,1014.3,34.0,1.0
2025-05-13 14:00:00-07:00,21.6,0.0,20.9,17.0,1014.7,39.0,3.0
2025-05-13 15:00:00-07:00,21.2,0.0,21.2,19.0,1014.2,40.0,1.0
2025-05-13 16:00:00-07:00,21.6,0.0,22.3,17.0,1013.5,38.0,1.0
2025-05-13 17:00:00-07:00,21.0,0.0,23.8,20.0,1013.1,44.0,1.0
2025-05-13 18:00:00-07:00,19.6,0.0,22.7,,1013.3,51.0,2.0
2025-05-13 19:00:00-07:00,18.4,0.0,16.6,20.0,1013.9,53.0,1.0
2025-05-13 20:00:00-07:00,16.8,0.0,14.0,,1014.3,64.0,1.0
2025-05-13 21:00:00-07:00,15.8,0.0,10.1,,1014.8,72.0,1.0
2025-05-13 22:00:00-07:00,15.3,0.0,9.7,,1015.3,76.0,2.0
2025-05-13 23:00:00-07:00,15.0,0.0,5.8,,1015.5,77.0,1.0
2025-05-14 00:00:00-07:00,14.7,0.0,5.0,,1015.8,79.0,1.0
2025-05-14 01:00:00-07:00,14.4,0.0,5.4,,1015.8,78.0,1.0
2025-05-14 02:00:00-07:00,13.7,0.0,4.0,,1015.5,80.0,1.0
2025-05-14 03:00:00-07:00,13.2,0.0,2.5,,1015.3,82.0,1.0
2025-05-14 04:00:00-07:00,12.8,0.0,3.2,,1015.3,84.0,1.0
2025-05-14 05:00:00-07:00,12.5,0.0,3.2,,1015.5,86.0,1.0
2025-05-14 06:00:00-07:00,12.0,0.0,4.7,,1015.7,88.0,1.0
2025-05-14 07:00:00-07:00,13.0,0.0,6.1,,1016.3,83.0,1.0
2025-05-14 08:00:00-07:00,14.7,0.0,6.8,,1016.9,76.0,1.0
2025-05-14 09:00:00-07:00,17.0,0.0,6.1,,1017.1,61.0,1.0
2025-05-14 10:00:00-07:00,19.3,0.0,6.8,18.0,1017.1,52.0,1.0
2025-05-14 11:00:00-07:00,21.2,0.0,9.7,18.0,1016.8,46.0,1.0
2025-05-14 12:00:00-07:00,22.5,0.0,12.6,14.0,1016.5,43.0,1.0
2025-05-14 13:00:00-07:00,22.9,0.0,14.0,17.0,1016.0,43.0,1.0
2025-05-14 14:00:00-07:00,22.5,0.0,15.1,16.0,1015.6,44.0,1.0
2025-05-14 15:00:00-07:00,22.3,0.0,14.8,17.0,1015.8,40.0,1.0
2025-05-14 16:00:00-07:00,22.1,0.0,14.4,18.0,1014.9,35.0,1.0
2025-05-14 17:00:00-07:00,21.9,0.0,15.8,16.0,1014.4,36.0,1.0
2025-05-14 18:00:00-07:00,20.9,0.0,15.8,19.0,1014.1,45.0,1.0
2025-05-14 19:00:00-07:00,19.1,0.0,15.5,,1014.0,57.0,1.0
2025-05-14 20:00:00-07:00,17.2,0.0,13.0,,1014.3,68.0,1.0
2025-05-14 21:00:00-07:00,16.4,0.0,10.4,,1014.8,73.0,1.0
2025-05-14 22:00:00-07:00,15.8,0.0,7.9,,1015.2,78.0,1.0
2025-05-14 23:00:00-07:00,15.4,0.0,6.8,17.0,1015.3,81.0,1.0
2025-05-15 00:00:00-07:00,15.4,0.0,7.6,,1015.2,80.0,1.0
2025-05-15 01:00:00-07:00,14.6,0.0,5.4,,1015.2,85.0,1.0
2025-05-15 02:00:00-07:00,14.1,0.0,4.3,,1015.3,89.0,1.0
2025-05-15 03:00:00-07:00,13.6,0.0,4.0,,1015.2,92.0,1.0
2025-05-15 04:00:00-07:00,13.3,0.0,5.4,,1015.1,93.0,2.0
2025-05-15 05:00:00-07:00,13.1,0.0,5.8,,1015.1,94.0,3.0
2025-05-15 06:00:00-07:00,12.5,0.0,5.0,,1014.9,95.0,3.0
2025-05-15 07:00:00-07:00,13.8,0.0,6.8,,1015.3,90.0,3.0
2025-05-15 08:00:00-07:00,15.5,0.0,5.8,,1015.9,79.0,3.0
2025-05-15 09:00:00-07:00,17.6,0.0,3.6,,1016.0,66.0,2.0
2025-05-15 10:00:00-07:00,20.0,0.0,4.7,,1015.7,55.0,2.0
2025-05-15 11:00:00-07:00,22.3,0.0,7.9,16.0,1015.4,45.0,1.0
2025-05-15 12:00:00-07:00,23.9,0.0,10.8,,1015.1,41.0,1.0
2025-05-15 13:00:00-07:00,24.5,0.0,12.6,,1014.8,43.0,1.0
2025-05-15 14:00:00-07:00,24.3,0.0,13.3,,1014.4,44.0,1.0
2025-05-15 15:00:00-07:00,23.6,0.0,13.7,17.0,1013.9,42.0,1.0
2025-05-15 16:00:00-07:00,22.9,0.0,14.8,21.0,1013.4,43.0,1.0
2025-05-15 17:00:00-07:00,21.4,0.0,15.5,,1013.1,47.0,1.0
2025-05-15 18:00:00-07:00,20.2,0.0,15.5,,1012.9,52.0,1.0
2025-05-15 19:00:00-07:00,18.3,0.0,14.4,,1012.8,65.0,1.0
2025-05-15 20:00:00-07:00,17.0,0.0,10.4,,1012.9,72.0,1.0
2025-05-15 21:00:00-07:00,15.9,0.0,8.3,,1013.9,82.0,1.0
2025-05-15 22:00:00-07:00,15.7,0.0,7.6,,1014.6,83.0,1.0
2025-05-15 23:00:00-07:00,15.5,0.0,6.1,,1015.0,83.0,1.0
2025-05-16 00:00:00-07:00,15.1,0.0,6.1,,1015.1,84.0,1.0
2025-05-16 01:00:00-07:00,14.6,0.0,5.4,,1015.1,86.0,1.0
2025-05-16 02:00:00-07:00,14.4,0.0,4.0,,1014.9,92.0,1.0
2025-05-16 03:00:00-07:00,14.3,0.0,4.0,,1014.6,93.0,3.0
2025-05-16 04:00:00-07:00,14.5,0.0,4.3,,1014.3,92.0,3.0
2025-05-16 05:00:00-07:00,14.6,0.0,4.7,,1014.3,91.0,3.0
2025-05-16 06:00:00-07:00,14.4,0.0,6.8,,1014.1,92.0,3.0
2025-05-16 07:00:00-07:00,14.5,0.0,6.8,,1014.1,88.0,3.0
2025-05-16 08:00:00-07:00,15.3,0.0,6.5,,1014.5,83.0,3.0
2025-05-16 09:00:00-07:00,16.8,0.0,6.5,,1014.7,73.0,3.0
2025-05-16 10:00:00-07:00,18.9,0.0,6.8,,1014.6,62.0,3.0
2025-05-16 11:00:00-07:00,21.3,0.0,7.9,,1014.2,53.0,3.0
2025-05-16 12:00:00-07:00,23.0,0.0,12.2,15.0,1014.0,47.0,3.0
2025-05-16 13:00:00-07:00,22.8,0.0,15.1,,1013.5,49.0,2.0
2025-05-16 14:00:00-07:00,22.0,0.0,15.1,17.0,1013.3,51.0,3.0
2025-05-16 15:00:00-07:00,21.2,0.0,14.4,17.0,1013.1,52.0,3.0
2025-05-16 16:00:00-07:00,20.6,0.0,12.2,,1012.5,54.0,3.0
2025-05-16 17:00:00-07:00,19.4,0.0,12.6,,1012.6,59.0,3.0
2025-05-16 18:00:00-07:00,18.1,0.0,11.2,,1012.4,64.0,3.0
2025-05-16 19:00:00-07:00,16.8,0.0,10.8,,1012.7,71.0,3.0
2025-05-16 20:00:00-07:00,16.3,0.0,5.4,,1012.8,73.0,3.0
2025-05-16 21:00:00-07:00,16.2,0.0,5.4,,1013.6,73.0,3.0
2025-05-16 22:00:00-07:00,16.1,0.0,5.4,,1014.4,73.0,3.0
2025-05-16 23:00:00-07:00,15.5,0.0,4.3,,1015.0,76.0,3.0
2025-05-17 00:00:00-07:00,15.2,0.0,5.8,,1014.9,78.0,3.0
2025-05-17 01:00:00-07:00,15.0,0.0,4.7,,1015.2,80.0,3.0
2025-05-17 02:00:00-07:00,15.1,0.0,4.7,,1015.2,81.0,3.0
2025-05-17 03:00:00-07:00,15.1,0.0,7.2,,1014.8,80.0,3.0
2025-05-17 04:00:00-07:00,15.4,0.0,7.6,,1015.1,76.0,3.0
2025-05-17 05:00:00-07:00,15.4,0.0,9.7,,1014.9,76.0,3.0
2025-05-17 06:00:00-07:00,15.3,0.0,9.0,,1014.9,77.0,3.0
2025-05-17 07:00:00-07:00,15.4,0.0,9.4,,1015.4,76.0,3.0
2025-05-17 08:00:00-07:00,15.9,0.0,10.8,,1015.7,71.0,3.0
2025-05-17 09:00:00-07:00,16.7,0.0,12.2,,1015.6,65.0,3.0
2025-05-17 10:00:00-07:00,17.6,0.0,10.8,,1015.3,63.0,3.0
2025-05-17 11:00:00-07:00,18.0,0.2,11.2,,1015.2,64.0,7.0
2025-05-17 12:00:00-07:00,18.5,0.4,11.2,,1015.1,63.0,8.0
2025-05-17 13:00:00-07:00,19.1,0.1,11.9,,1014.4,61.0,7.0
2025-05-17 14:00:00-07:00,18.5,0.0,12.6,,1014.1,64.0,3.0
2025-05-17 15:00:00-07:00,19.1,0.0,15.1,,1013.6,60.0,3.0
2025-05-17 16:00:00-07:00,18.3,0.1,18.4,,1013.3,65.0,7.0
2025-05-17 17:00:00-07:00,17.4,0.0,18.4,,1012.9,66.0,3.0
2025-05-17 18:00:00-07:00,16.5,0.0,17.6,,1012.4,66.0,3.0
2025-05-17 19:00:00-07:00,14.8,0.0,17.3,,1012.4,78.0,3.0
2025-05-17 20:00:00-07:00,14.3,0.0,12.2,,1012.4,81.0,3.0
2025-05-17 21:00:00-07:00,13.7,0.0,8.3,,1013.1,84.0,2.0
2025-05-17 22:00:00-07:00,13.7,0.0,6.8,,1013.4,86.0,3.0
2025-05-17 23:00:00-07:00,13.8,0.0,5.0,,1013.7,86.0,3.0
2025-05-18 00:00:00-07:00,13.9,0.0,7.6,,1013.7,82.0,3.0
2025-05-18 01:00:00-07:00,14.1,0.0,7.9,,1013.7,79.0,3.0
2025-05-18 02:00:00-07:00,14.2,0.0,6.5,,1013.5,79.0,3.0
2025-05-18 03:00:00-07:00,13.6,0.0,7.9,,1013.8,81.0,1.0
2025-05-18 04:00:00-07:00,13.2,0.0,9.4,,1013.8,84.0,1.0
2025-05-18 05:00:00-07:00,12.8,0.0,9.0,,1014.6,86.0,2.0
2025-05-18 06:00:00-07:00,12.6,0.0,7.9,,1014.6,89.0,3.0
2025-05-18 07:00:00-07:00,13.8,0.0,7.6,,1014.8,85.0,1.0
2025-05-18 08:00:00-07:00,15.6,0.0,6.8,,1015.4,78.0,2.0
2025-05-18 09:00:00-07:00,17.5,0.0,5.8,,1015.3,67.0,3.0
2025-05-18 10:00:00-07:00,19.5,0.0,4.7,,1014.9,55.0,2.0
2025-05-18 11:00:00-07:00,21.7,0.0,8.6,,1014.7,47.0,1.0
2025-05-18 12:00:00-07:00,23.2,0.0,13.7,21.0,1014.5,41.0,2.0
2025-05-18 13:00:00-07:00,22.3,0.0,15.5,,1014.1,49.0,3.0
2025-05-18 14:00:00-07:00,22.1,0.0,18.4,16.0,1013.3,51.0,2.0
2025-05-18 15:00:00-07:00,21.9,0.0,17.6,18.0,1013.1,51.0,1.0
2025-05-18 16:00:00-07:00,21.4,0.0,15.1,17.0,1012.7,52.0,1.0
2025-05-18 17:00:00-07:00,20.7,0.0,14.0,,1012.6,52.0,1.0
2025-05-18 18:00:00-07:00,19.6,0.0,11.5,,1012.2,58.0,1.0
2025-05-18 19:00:00-07:00,18.4,0.0,8.3,,1012.1,65.0,1.0
2025-05-18 20:00:00-07:00,17.4,0.0,7.2,,1012.3,72.0,1.0
2025-05-18 21:00:00-07:00,16.8,0.0,5.4,,1013.0,77.0,1.0
2025-05-18 22:00:00-07:00,16.3,0.0,3.6,,1013.5,81.0,1.0
2025-05-18 23:00:00-07:00,15.7,0.0,4.3,,1013.6,85.0,1.0
2025-05-19 00:00:00-07:00,15.1,0.0,5.4,,1013.7,88.0,1.0
2025-05-19 01:00:00-07:00,14.6,0.0,4.3,,1014.0,87.0,1.0
2025-05-19 02:00:00-07:00,14.3,0.0,5.8,,1013.9,86.0,1.0
2025-05-19 03:00:00-07:00,13.8,0.0,4.7,,1013.7,88.0,1.0
2025-05-19 04:00:00-07:00,13.5,0.0,5.0,,1013.8,89.0,1.0
2025-05-19 05:00:00-07:00,13.1,0.0,5.0,,1014.3,90.0,1.0
2025-05-19 06:00:00-07:00,12.7,0.0,4.0,,1014.6,87.0,1.0
2025-05-19 07:00:00-07:00,14.0,0.0,5.4,,1014.8,80.0,1.0
2025-05-19 08:00:00-07:00,16.0,0.0,3.2,,1015.2,71.0,1.0
2025-05-19 09:00:00-07:00,18.6,0.0,4.3,,1015.2,61.0,1.0
2025-05-19 10:00:00-07:00,21.7,0.0,6.8,,1014.9,50.0,1.0
2025-05-19 11:00:00-07:00,24.8,0.0,9.4,,1014.6,42.0,1.0
2025-05-19 12:00:00-07:00,26.5,0.0,12.2,,1014.3,38.0,1.0
2025-05-19 13:00:00-07:00,26.3,0.0,12.6,,1014.0,35.0,1.0
2025-05-19 14:00:00-07:00,25.5,0.0,13.7,,1013.6,36.0,1.0
2025-05-19 15:00:00-07:00,24.7,0.0,14.4,,1013.1,41.0,1.0
2025-05-19 16:00:00-07:00,24.1,0.0,13.3,,1012.9,46.0,1.0
2025-05-19 17:00:00-07:00,23.7,0.0,11.5,,1012.5,46.0,1.0
2025-05-19 18:00:00-07:00,22.8,0.0,9.7,,1012.2,48.0,1.0
2025-05-19 19:00:00-07:00,21.6,0.0,6.8,,1012.2,52.0,1.0
2025-05-19 20:00:00-07:00,20.6,0.0,4.3,,1012.3,56.0,1.0
2025-05-19 21:00:00-07:00,19.2,0.0,5.0,,1012.5,66.0,1.0
2025-05-19 22:00:00-07:00,18.3,0.0,6.5,,1013.2,72.0,1.0
2025-05-19 23:00:00-07:00,18.0,0.0,7.6,,1013.5,72.0,1.0
2025-05-20 00:00:00-07:00,18.0,0.0,6.5,,1013.4,69.0,1.0
2025-05-20 01:00:00-07:00,17.8,0.0,6.5,,1013.3,71.0,1.0
2025-05-20 02:00:00-07:00,16.6,0.0,5.4,,1013.4,80.0,1.0
2025-05-20 03:00:00-07:00,16.2,0.0,4.7,,1013.0,83.0,1.0
2025-05-20 04:00:00-07:00,15.6,0.0,3.6,,1013.2,84.0,1.0
2025-05-20 05:00:00-07:00,14.8,0.0,3.2,,1013.2,87.0,1.0
2025-05-20 06:00:00-07:00,14.4,0.0,3.6,,1013.2,87.0,1.0
2025-05-20 07:00:00-07:00,15.4,0.0,4.7,,1013.3,82.0,1.0
2025-05-20 08:00:00-07:00,18.3,0.0,3.2,,1013.5,68.0,1.0
2025-05-20 09:00:00-07:00,21.7,0.0,3.2,,1013.7,54.0,1.0
2025-05-20 10:00:00-07:00,25.1,0.0,4.0,,1013.5,42.0,1.0
2025-05-20 11:00:00-07:00,28.0,0.0,7.6,,1013.1,32.0,1.0
2025-05-20 12:00:00-07:00,29.8,0.0,10.8,15.0,1012.7,31.0,1.0
2025-05-20 13:00:00-07:00,30.2,0.0,11.9,,1012.5,31.0,1.0
2025-05-20 14:00:00-07:00,29.7,0.0,12.2,,1012.2,29.0,1.0
2025-05-20 15:00:00-07:00,29.1,0.0,13.0,,1011.9,28.0,1.0
2025-05-20 16:00:00-07:00,28.6,0.0,13.0,,1011.3,28.0,1.0
2025-05-20 17:00:00-07:00,28.0,0.0,11.9,,1011.1,28.0,1.0
2025-05-20 18:00:00-07:00,26.9,0.0,10.1,,1010.8,31.0,1.0
2025-05-20 19:00:00-07:00,24.9,0.0,8.3,,1010.7,37.0,1.0
2025-05-20 20:00:00-07:00,22.6,0.0,5.8,,1011.0,45.0,1.0
2025-05-20 21:00:00-07:00,21.2,0.0,3.6,,1011.6,50.0,1.0
2025-05-20 22:00:00-07:00,20.0,0.0,4.0,,1012.2,59.0,1.0
2025-05-20 23:00:00-07:00,19.4,0.0,3.6,,1012.1,64.0,1.0
2025-05-21 00:00:00-07:00,19.0,0.0,2.2,,1012.1,67.0,1.0
2025-05-21 01:00:00-07:00,18.7,0.0,2.5,,1011.9,69.0,1.0
2025-05-21 02:00:00-07:00,18.2,0.0,2.5,,1011.7,69.0,1.0
2025-05-21 03:00:00-07:00,17.4,0.0,2.5,,1011.7,73.0,1.0
2025-05-21 04:00:00-07:00,16.9,0.0,1.1,,1011.9,76.0,1.0
2025-05-21 05:00:00-07:00,16.2,0.0,2.2,,1012.1,78.0,1.0
2025-05-21 06:00:00-07:00,15.6,0.0,2.5,,1012.2,81.0,1.0
2025-05-21 07:00:00-07:00,17.0,0.0,4.7,,1012.5,73.0,1.0
2025-05-21 08:00:00-07:00,19.6,0.0,4.0,,1012.9,65.0,1.0
2025-05-21 09:00:00-07:00,22.9,0.0,3.2,,1012.9,48.0,1.0
2025-05-21 10:00:00-07:00,26.5,0.0,4.7,,1012.7,35.0,1.0
2025-05-21 11:00:00-07:00,29.4,0.0,7.6,,1012.4,28.0,1.0
2025-05-21 12:00:00-07:00,31.1,0.0,10.4,,1012.3,26.0,1.0
2025-05-21 13:00:00-07:00,30.7,0.0,11.9,,1011.9,29.0,1.0
2025-05-21 14:00:00-07:00,29.8,0.0,13.3,,1011.7,28.0,1.0
2025-05-21 15:00:00-07:00,28.6,0.0,14.0,18.0,1011.7,30.0,1.0
2025-05-21 16:00:00-07:00,27.4,0.0,13.7,,1011.2,33.0,1.0
2025-05-21 17:00:00-07:00,26.3,0.0,13.0,,1011.2,34.0,1.0
2025-05-21 18:00:00-07:00,25.3,0.0,10.1,,1010.9,36.0,1.0
2025-05-21 19:00:00-07:00,23.8,0.0,7.6,,1010.9,40.0,1.0
2025-05-21 20:00:00-07:00,21.8,0.0,6.5,,1011.3,50.0,1.0
2025-05-21 21:00:00-07:00,20.6,0.0,5.4,,1012.2,59.0,1.0
2025-05-21 22:00:00-07:00,20.0,0.0,4.3,,1012.7,65.0,1.0
2025-05-21 23:00:00-07:00,19.4,0.0,2.9,,1012.6,69.0,1.0
2025-05-22 00:00:00-07:00,18.8,0.0,4.0,,1012.4,73.0,1.0
2025-05-22 01:00:00-07:00,18.3,0.0,3.2,,1012.6,76.0,1.0
2025-05-22 02:00:00-07:00,17.7,0.0,4.0,,1012.3,80.0,1.0
2025-05-22 03:00:00-07:00,17.1,0.0,3.2,,1011.8,83.0,1.0
2025-05-22 04:00:00-07:00,16.0,0.0,4.7,,1012.0,90.0,3.0
2025-05-22 05:00:00-07:00,15.5,0.0,5.4,,1012.2,94.0,3.0
2025-05-22 06:00:00-07:00,15.0,0.0,5.8,,1012.3,97.0,3.0
2025-05-22 07:00:00-07:00,16.3,0.0,6.8,,1012.8,89.0,2.0
2025-05-22 08:00:00-07:00,18.3,0.0,4.7,,1013.1,77.0,2.0
2025-05-22 09:00:00-07:00,20.4,0.0,4.3,,1013.4,65.0,2.0
2025-05-22 10:00:00-07:00,23.6,0.0,5.0,,1013.2,50.0,2.0
2025-05-22 11:00:00-07:00,26.5,0.0,8.3,,1013.0,41.0,1.0
2025-05-22 12:00:00-07:00,28.2,0.0,10.8,,1012.8,36.0,1.0
2025-05-22 13:00:00-07:00,28.8,0.0,11.9,14.0,1012.6,35.0,1.0
2025-05-22 14:00:00-07:00,28.8,0.0,11.9,18.0,1012.3,33.0,1.0
2025-05-22 15:00:00-07:00,28.6,0.0,11.9,,1012.2,33.0,1.0
2025-05-22 16:00:00-07:00,27.6,0.0,11.2,16.0,1011.9,36.0,1.0
2025-05-22 17:00:00-07:00,26.2,0.0,11.5,,1011.8,41.0,1.0
2025-05-22 18:00:00-07:00,24.1,0.0,10.4,,1011.9,50.0,1.0
2025-05-22 19:00:00-07:00,22.6,0.0,8.3,,1012.1,56.0,1.0
2025-05-22 20:00:00-07:00,20.8,0.0,6.8,,1012.5,65.0,2.0
2025-05-22 21:00:00-07:00,20.1,0.0,5.4,,1013.2,70.0,1.0
2025-05-22 22:00:00-07:00,19.5,0.0,5.4,,1013.6,74.0,1.0
2025-05-22 23:00:00-07:00,18.8,0.0,5.4,,1013.6,76.0,1.0
2025-05-23 00:00:00-07:00,18.2,0.0,5.0,,1013.3,79.0,1.0
2025-05-23 01:00:00-07:00,17.4,0.0,5.4,,1013.1,84.0,1.0
2025-05-23 02:00:00-07:00,16.8,0.0,5.4,,1012.7,86.0,1.0
2025-05-23 03:00:00-07:00,16.2,0.0,5.4,,1012.5,89.0,1.0
2025-05-23 04:00:00-07:00,15.8,0.0,5.4,,1012.5,92.0,2.0
2025-05-23 05:00:00-07:00,15.4,0.0,5.8,,1012.5,94.0,3.0
2025-05-23 06:00:00-07:00,15.0,0.0,4.3,,1012.6,95.0,3.0
2025-05-23 07:00:00-07:00,15.6,0.0,3.6,,1012.9,90.0,3.0
2025-05-23 08:00:00-07:00,17.3,0.0,3.2,,1013.4,78.0,3.0
2025-05-23 09:00:00-07:00,19.6,0.0,4.0,,1013.5,67.0,2.0
2025-05-23 10:00:00-07:00,22.2,0.0,5.4,,1013.4,54.0,1.0
2025-05-23 11:00:00-07:00,24.0,0.0,8.6,,1013.2,48.0,1.0
2025-05-23 12:00:00-07:00,25.4,0.0,11.9,14.0,1013.1,45.0,1.0
2025-05-23 13:00:00-07:00,25.5,0.0,13.3,17.0,1012.9,46.0,1.0
2025-05-23 14:00:00-07:00,25.0,0.0,13.3,17.0,1012.7,46.0,1.0
2025-05-23 15:00:00-07:00,24.6,0.0,13.3,18.0,1012.3,45.0,1.0
2025-05-23 16:00:00-07:00,23.7,0.0,11.9,17.0,1012.2,50.0,1.0
2025-05-23 17:00:00-07:00,22.7,0.0,14.4,17.0,1011.9,54.0,1.0
2025-05-23 18:00:00-07:00,20.7,0.0,13.0,,1011.9,61.0,1.0
2025-05-23 19:00:00-07:00,19.3,0.0,10.1,,1012.1,63.0,1.0
2025-05-23 20:00:00-07:00,17.7,0.0,10.4,,1012.5,66.0,1.0
2025-05-23 21:00:00-07:00,16.9,0.0,5.8,,1013.2,72.0,3.0
2025-05-23 22:00:00-07:00,16.7,0.0,7.6,,1014.0,73.0,3.0
2025-05-23 23:00:00-07:00,16.6,0.0,5.0,,1014.2,76.0,3.0
2025-05-24 00:00:00-07:00,16.5,0.0,5.0,,1013.9,75.0,3.0
2025-05-24 01:00:00-07:00,16.1,0.0,5.8,,1014.1,78.0,3.0
2025-05-24 02:00:00-07:00,16.0,0.0,6.8,,1013.8,80.0,1.0
2025-05-24 03:00:00-07:00,15.8,0.0,5.4,,1013.8,81.0,2.0
2025-05-24 04:00:00-07:00,15.6,0.0,6.8,,1013.9,82.0,2.0
2025-05-24 05:00:00-07:00,15.8,0.0,6.5,,1013.9,80.0,3.0
2025-05-24 06:00:00-07:00,15.6,0.0,5.4,,1014.1,81.0,3.0
2025-05-24 07:00:00-07:00,16.7,0.0,8.6,,1014.7,74.0,3.0
2025-05-24 08:00:00-07:00,17.3,0.0,9.0,,1015.2,70.0,3.0
2025-05-24 09:00:00-07:00,18.4,0.0,8.6,,1015.6,63.0,3.0
2025-05-24 10:00:00-07:00,19.8,0.0,7.9,,1015.3,57.0,3.0
2025-05-24 11:00:00-07:00,22.0,0.0,8.3,,1015.0,47.0,3.0
2025-05-24 12:00:00-07:00,23.5,0.0,12.6,,1014.8,46.0,2.0
2025-05-24 13:00:00-07:00,23.4,0.0,14.4,16.0,1015.0,48.0,3.0
2025-05-24 14:00:00-07:00,23.4,0.0,13.7,16.0,1014.9,49.0,3.0
2025-05-24 15:00:00-07:00,23.2,0.0,14.4,17.0,1014.6,49.0,3.0
2025-05-24 16:00:00-07:00,22.5,0.0,15.8,,1014.2,53.0,2.0
2025-05-24 17:00:00-07:00,21.4,0.0,15.5,,1014.2,56.0,2.0
2025-05-24 18:00:00-07:00,19.8,0.0,14.0,,1014.1,63.0,1.0
2025-05-24 19:00:00-07:00,18.3,0.0,14.8,,1014.5,68.0,1.0
2025-05-24 20:00:00-07:00,17.0,0.0,13.3,,1015.0,74.0,1.0
2025-05-24 21:00:00-07:00,16.5,0.0,10.4,,1015.6,77.0,1.0
2025-05-24 22:00:00-07:00,16.2,0.0,8.6,,1016.1,79.0,1.0
2025-05-24 23:00:00-07:00,16.1,0.0,7.2,,1016.4,79.0,1.0
2025-05-25 00:00:00-07:00,15.8,0.0,5.8,,1016.4,80.0,2.0
2025-05-25 01:00:00-07:00,15.6,0.0,4.3,,1016.2,82.0,2.0
2025-05-25 02:00:00-07:00,15.2,0.0,4.3,,1016.0,86.0,3.0
2025-05-25 03:00:00-07:00,15.1,0.0,3.6,,1015.7,85.0,3.0
2025-05-25 04:00:00-07:00,15.8,0.0,4.3,,1015.7,79.0,3.0
2025-05-25 05:00:00-07:00,15.7,0.0,3.6,,1015.7,79.0,3.0
